ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TypeofContact_Company Invited,TypeofContact_Self Enquiry,TypeofContact_Unknown,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,TotalVisiting
0,0.37209302325581395,1,-0.41661392775231354,0,4.0,1,4.0,8.0,0,3,1,1,1.3983445474441025,1,0,0,0,1,0,0,1,0,6.0
0,0.5116279069767442,1,0.20704306117535332,1,4.0,3,5.0,3.0,1,3,1,3,2.4303985948970914,0,1,0,0,0,1,0,1,0,7.0
0,0.6046511627906977,1,0.20704306117535332,0,4.0,0,3.0,2.0,0,5,0,2,-0.47545993986794294,1,0,0,0,1,0,0,0,1,4.0
0,0.744186046511628,1,-1.0402709166799804,0,5.0,3,3.0,2.0,1,3,0,3,1.8131547098693308,0,1,0,1,0,0,0,0,1,4.0
1,0.813953488372093,1,-0.04241973439571344,1,5.0,2,4.0,4.0,0,1,1,0,0.018891960318594792,0,1,0,0,0,1,0,1,0,4.0
0,0.34883720930232565,3,-0.04241973439571344,0,5.0,2,4.0,3.0,1,1,1,0,0.07596315716233426,0,1,0,1,0,0,0,1,0,7.0
0,0.2325581395348838,3,-0.7908081211089137,1,4.0,2,3.0,3.0,1,4,0,0,-0.0731776011401208,0,1,0,0,1,0,0,0,1,6.0
0,0.32558139534883723,3,-0.16715113218124683,1,4.0,2,3.0,6.0,0,1,0,0,0.5371063818335253,0,1,0,0,0,1,0,1,0,5.0
0,0.34883720930232565,1,-0.7908081211089137,0,2.0,2,3.0,2.0,0,3,0,0,0.04156135558056796,0,1,0,0,0,1,0,0,1,5.0
1,0.2558139534883721,1,-0.7908081211089137,1,6.0,0,3.0,7.0,1,3,1,2,-0.27481590636504005,0,1,0,0,0,1,0,1,0,5.0
0,0.3023255813953488,1,2.452208221314954,0,4.0,2,3.0,3.0,0,3,1,0,0.1847364835509248,0,1,0,0,0,1,0,1,0,7.0
0,0.32558139534883723,1,-0.16715113218124683,0,5.0,1,3.0,3.0,0,1,1,1,0.814707046620495,1,0,0,0,1,0,0,1,0,4.0
0,0.5116279069767442,1,-0.16715113218124683,1,5.0,4,3.0,3.0,0,5,1,4,2.8686735699619064,1,0,0,0,0,1,0,1,0,4.0
1,0.5116279069767442,3,-0.6660767233233803,0,4.0,2,3.0,6.0,1,4,1,0,0.077951700606367,0,1,0,0,0,1,0,1,0,5.0
0,0.37209302325581395,3,0.20704306117535332,1,5.0,2,3.0,5.0,0,3,1,0,-0.032611314881853024,1,0,0,0,0,1,0,0,1,4.0
0,0.6976744186046512,1,-0.41661392775231354,1,4.0,4,3.0,3.0,0,1,1,4,2.6753871472019246,0,1,0,0,1,0,0,1,0,4.0
0,0.6046511627906977,1,0.20704306117535332,0,5.0,2,3.0,3.0,0,3,1,0,0.08172993315002919,1,0,0,0,1,0,0,1,0,4.0
0,0.2325581395348838,3,-1.0402709166799804,1,4.0,2,4.0,2.0,1,1,0,0,0.2988788772384038,1,0,0,0,0,1,0,1,0,6.0
0,0.8604651162790699,1,1.454357039030687,0,4.0,2,3.0,5.0,0,4,0,0,0.0045744475215591055,1,0,0,0,1,0,0,0,1,5.0
0,0.6046511627906977,1,-0.16715113218124683,0,4.0,1,5.0,2.0,0,5,1,1,1.021913273488706,0,1,0,0,1,0,0,1,0,4.0
0,0.6511627906976744,1,-0.04241973439571344,1,4.0,2,3.0,2.0,0,3,1,0,-0.22848284411907735,0,1,0,0,1,0,0,1,0,5.0
0,0.5348837209302326,3,-1.0402709166799804,1,6.0,2,3.0,4.0,1,3,1,0,0.5192094908372307,0,1,0,0,0,1,0,1,0,4.0
1,0.2790697674418605,1,-0.04241973439571344,1,6.0,0,5.0,3.0,1,3,0,2,-0.5422749995874427,0,1,0,0,1,0,0,1,0,6.0
0,0.2790697674418605,1,0.08231166338981993,1,5.0,0,3.0,2.0,0,1,1,2,-0.17161050161974115,0,1,0,0,1,0,0,0,1,3.0
0,0.3023255813953488,3,-0.41661392775231354,0,5.0,2,3.0,3.0,0,1,1,0,0.2529435236812476,0,1,0,0,0,1,0,1,0,3.0
0,0.2325581395348838,3,-0.04241973439571344,0,4.0,2,4.0,3.0,0,1,0,0,0.27203354074396185,0,1,0,0,0,1,0,1,0,5.0
0,0.4651162790697675,1,-0.41661392775231354,1,4.0,2,3.0,2.0,0,3,1,0,0.2984811685495972,0,1,0,0,0,1,0,1,0,7.0
0,0.4883720930232558,1,0.8307000501030202,1,5.0,1,3.0,2.0,1,5,1,1,1.3251661487036979,0,1,0,0,1,0,0,1,0,7.0
0,0.2790697674418605,3,0.20704306117535332,0,5.0,2,4.0,3.0,1,5,1,0,0.6804803641482855,0,1,0,0,0,1,0,1,0,4.0
0,0.41860465116279066,1,-0.41661392775231354,1,4.0,1,4.0,2.0,0,3,1,1,0.6460785625665192,0,1,0,1,0,0,0,0,1,6.0
0,0.13953488372093026,1,2.2027454257438874,1,4.0,0,3.0,3.0,0,1,0,2,-0.3861743392308732,0,1,0,0,1,0,0,1,0,5.0
0,0.5581395348837209,1,-0.2918825299667802,1,5.0,2,4.0,8.0,1,3,1,0,0.2358420500625661,0,1,0,0,0,1,0,0,1,7.0
0,0.6976744186046512,3,-0.541345325537847,1,4.0,2,3.0,5.0,0,4,0,0,-0.3718568264338375,1,0,0,0,0,1,0,0,1,7.0
0,0.2790697674418605,3,-0.7908081211089137,1,4.0,2,3.0,3.0,0,1,1,0,-0.039173508247161044,1,0,0,0,1,0,0,1,0,6.0
0,0.5813953488372093,2,-0.7908081211089137,1,4.0,0,3.0,2.0,1,4,1,2,-0.427536042866754,0,1,0,1,0,0,0,1,0,5.0
0,0.34883720930232565,1,-0.7908081211089137,0,4.0,0,4.0,3.0,0,4,0,2,-0.49236255914222116,0,1,0,0,0,1,0,1,0,6.0
0,0.7209302325581396,3,2.5769396191004876,0,4.0,1,3.0,5.0,0,4,0,1,1.5228273670405517,0,1,0,0,0,1,0,1,0,6.0
0,0.4651162790697675,1,-0.2918825299667802,1,2.0,2,5.0,6.0,1,3,1,0,0.22430849808717623,0,1,0,0,0,1,0,1,0,5.0
0,0.3023255813953488,3,2.078014027958354,0,4.0,2,3.0,2.0,1,3,1,0,-0.021873180284076258,1,0,0,1,0,0,0,1,0,5.0
0,0.2093023255813954,3,-1.0402709166799804,1,4.0,2,3.0,3.0,0,5,0,0,0.08948525258175685,0,1,0,0,1,0,0,1,0,5.0
0,0.5813953488372093,1,-0.7908081211089137,1,5.0,2,3.0,5.0,0,1,1,0,0.3847839540206179,0,1,0,0,1,0,0,0,1,5.0
1,0.09302325581395354,3,-1.0402709166799804,0,5.0,0,4.0,3.0,1,5,1,2,-0.5313380106452628,1,0,0,1,0,0,0,0,1,7.0
0,0.4418604651162791,3,-1.0402709166799804,0,4.0,2,3.0,6.0,0,1,1,0,0.3593305979369989,1,0,0,0,0,1,0,0,1,5.0
0,0.4418604651162791,3,-0.6660767233233803,1,5.0,1,3.0,6.0,0,1,0,1,0.9650409309893697,1,0,0,0,0,1,0,1,0,4.0
0,0.9302325581395349,1,-1.0402709166799804,1,4.0,2,3.0,4.0,0,3,0,0,0.37961374106613277,0,1,0,0,0,1,0,1,0,5.0
0,0.5348837209302326,1,0.20704306117535332,0,2.0,0,3.0,5.0,1,3,0,2,-0.5235826912135351,0,1,0,0,1,0,0,1,0,5.0
0,0.09302325581395354,3,0.08231166338981993,1,4.0,0,3.0,3.0,0,4,1,2,-0.44463751648543554,1,0,0,0,0,1,0,0,1,4.0
1,0.37209302325581395,3,-0.41661392775231354,0,4.0,0,3.0,3.0,1,1,0,2,-0.39671361948424666,0,1,0,0,0,1,0,0,1,5.0
0,0.4651162790697675,1,0.20704306117535332,0,4.0,0,5.0,8.0,0,1,1,2,-0.2772021584978793,0,1,0,0,0,1,0,1,0,7.0
0,0.6744186046511628,1,-0.16715113218124683,0,4.0,2,3.0,4.0,0,5,1,0,0.08192878749443247,1,0,0,0,0,1,0,1,0,3.0
0,0.7674418604651162,1,0.20704306117535332,1,5.0,1,3.0,8.0,0,5,1,1,1.1235278434787785,0,1,0,1,0,0,0,0,1,6.0
1,0.5348837209302326,3,1.703819834601754,1,5.0,2,3.0,4.0,1,3,1,0,0.3050433619149052,0,1,0,0,0,1,0,1,0,5.0
1,0.09302325581395354,3,0.4565058567464201,0,2.0,0,4.0,3.0,0,5,0,2,-0.4235589559786886,0,1,0,0,1,0,0,0,1,5.0
0,0.2790697674418605,1,1.8285512323872872,1,4.0,0,3.0,2.0,0,3,0,2,-0.5259689433463743,0,1,0,0,1,0,0,0,1,4.0
0,0.41860465116279066,1,0.08231166338981993,1,5.0,2,4.0,2.0,0,1,0,0,0.336860057019429,0,1,0,0,1,0,0,0,1,6.0
0,0.2558139534883721,3,0.08231166338981993,1,4.0,2,3.0,3.0,0,3,1,0,0.0809345157724161,0,1,0,0,1,0,0,0,1,6.0
0,0.744186046511628,1,-0.16715113218124683,1,5.0,1,3.0,2.0,0,1,1,1,1.2167905310039138,0,1,0,0,1,0,0,0,1,4.0
0,0.7906976744186046,3,0.7059686523174868,0,4.0,2,3.0,6.0,0,3,1,0,0.017897688596578424,0,1,0,0,1,0,0,1,0,4.0
0,0.4418604651162791,1,-0.7908081211089137,0,4.0,0,3.0,6.0,0,5,1,2,-0.45796075756045485,0,1,0,0,1,0,0,1,0,5.0
1,0.39534883720930236,3,1.3296256412451537,1,2.0,2,3.0,2.0,1,1,0,0,0.09107608733698304,1,0,0,0,0,1,0,0,1,5.0
0,0.16279069767441867,3,0.20704306117535332,0,4.0,2,3.0,3.0,1,1,0,0,-0.11652784822003441,0,1,0,0,0,1,0,1,0,5.0
0,0.3023255813953488,3,-0.7908081211089137,1,4.0,0,4.0,3.0,0,3,1,2,-0.4712839986354742,0,1,0,1,0,0,0,1,0,5.0
1,0.2093023255813954,1,-0.6660767233233803,1,4.0,0,5.0,2.0,0,3,0,2,-0.346801179039025,1,0,0,1,0,0,0,0,1,6.0
0,0.11627906976744184,1,0.3317744589608867,0,4.0,0,4.0,3.0,0,1,1,2,-0.5174182065370336,0,1,0,0,0,1,0,1,0,5.0
0,0.4418604651162791,3,-0.7908081211089137,1,5.0,1,3.0,3.0,0,1,1,1,0.5468502447092857,0,1,0,0,0,1,0,1,0,6.0
1,0.3023255813953488,1,-0.541345325537847,1,4.0,0,3.0,2.0,1,4,1,2,-0.5092651784164994,1,0,0,1,0,0,0,0,1,4.0
0,0.4651162790697675,1,0.7059686523174868,0,4.0,0,5.0,3.0,0,4,1,2,-0.36032327445844764,0,1,0,0,1,0,0,1,0,6.0
0,0.5348837209302326,3,-0.7908081211089137,0,4.0,2,4.0,2.0,0,1,0,0,0.17280522288672842,0,1,0,0,0,1,0,1,0,4.0
0,0.5813953488372093,1,-1.0402709166799804,0,4.0,0,5.0,5.0,0,3,0,2,-0.45139856419514685,0,1,0,0,1,0,0,1,0,7.0
0,0.6046511627906977,1,0.4565058567464201,1,5.0,3,4.0,3.0,0,3,1,3,1.8871285259873485,0,1,0,0,1,0,0,1,0,5.0
0,0.5348837209302326,1,-0.7908081211089137,0,5.0,2,3.0,8.0,0,5,1,0,-0.2779975758754924,0,1,0,0,0,1,0,1,0,6.0
0,0.8604651162790699,1,-0.41661392775231354,1,4.0,4,5.0,3.0,0,4,1,4,2.895320052111945,0,1,0,0,0,1,0,1,0,4.0
0,0.39534883720930236,3,-0.541345325537847,0,4.0,2,3.0,2.0,0,1,0,0,0.33646234833062244,1,0,0,0,0,1,0,1,0,5.0
0,0.32558139534883723,1,-0.16715113218124683,0,4.0,2,5.0,3.0,0,1,1,0,-0.10738054837748383,0,1,0,0,0,1,0,1,0,4.0
0,0.6046511627906977,1,1.5790884368162204,1,4.0,0,3.0,2.0,0,4,1,2,-0.5146342457153877,1,0,0,0,0,1,0,1,0,7.0
0,0.6046511627906977,1,-0.04241973439571344,0,4.0,2,3.0,6.0,1,1,1,0,-0.06442800998637677,0,1,0,0,1,0,0,1,0,5.0
0,0.18604651162790697,3,-0.541345325537847,0,5.0,2,3.0,3.0,1,1,0,0,-0.07138791204049134,0,1,0,0,1,0,0,0,1,7.0
0,0.4651162790697675,1,2.078014027958354,0,4.0,2,3.0,5.0,1,3,1,0,-0.07894437712781573,1,0,0,0,0,1,0,1,0,7.0
0,0.32558139534883723,1,-1.0402709166799804,1,5.0,0,5.0,3.0,0,4,1,2,-0.5225884194915187,0,1,0,0,1,0,0,1,0,6.0
0,0.5116279069767442,1,-1.0402709166799804,1,4.0,4,3.0,3.0,1,3,0,4,2.8537594941316606,1,0,0,0,1,0,0,1,0,4.0
0,0.9069767441860465,3,-0.2918825299667802,0,2.0,3,5.0,2.0,0,3,1,3,1.6636162428780692,1,0,0,0,1,0,0,1,0,4.0
0,0.3023255813953488,3,0.4565058567464201,0,4.0,2,3.0,2.0,0,1,1,0,0.3442176677623501,0,1,0,1,0,0,0,0,1,5.0
0,0.5581395348837209,3,-1.0402709166799804,1,2.0,1,5.0,3.0,0,3,1,1,0.7051383028542914,0,1,0,0,0,1,0,1,0,5.0
0,0.2558139534883721,1,1.0801628456740868,1,4.0,2,5.0,3.0,0,1,0,0,-0.05726925358785893,0,1,0,0,0,1,0,1,0,6.0
1,0.18604651162790697,1,-0.6660767233233803,1,4.0,0,5.0,7.0,0,5,1,2,-0.16206549308838403,0,1,0,0,0,1,0,1,0,6.0
0,0.813953488372093,1,-0.6660767233233803,1,5.0,1,3.0,4.0,1,1,1,1,0.6210229151717067,0,1,0,0,0,1,0,1,0,4.0
0,0.6511627906976744,1,0.20704306117535332,1,4.0,0,3.0,5.0,0,5,0,2,-0.4358879253316915,0,1,0,0,1,0,0,1,0,7.0
0,0.813953488372093,1,-0.541345325537847,0,4.0,3,3.0,4.0,0,5,1,3,2.328386316218212,0,1,0,0,1,0,0,1,0,2.0
0,0.5813953488372093,1,2.5769396191004876,0,4.0,2,3.0,4.0,0,3,1,0,-0.05766696227666548,1,0,0,0,1,0,0,1,0,6.0
0,0.3023255813953488,1,-0.7908081211089137,0,6.0,2,3.0,4.0,0,1,1,0,0.24757445638235923,0,1,0,0,1,0,0,0,1,4.0
0,1.0,1,-0.16715113218124683,0,4.0,4,5.0,7.0,0,5,1,4,2.9271367472164687,0,1,0,0,1,0,0,1,0,4.0
0,0.6744186046511628,1,1.2048942434596204,0,4.0,2,3.0,4.0,0,5,1,0,-0.0071579587982340265,0,1,0,0,0,1,0,1,0,5.0
0,0.5813953488372093,1,2.452208221314954,0,5.0,2,3.0,2.0,0,3,0,0,-0.0642291556419735,1,0,0,1,0,0,0,1,0,5.0
1,0.16279069767441867,3,-1.0402709166799804,0,4.0,0,4.0,3.0,1,4,0,2,-0.3269157445986977,0,1,0,1,0,0,0,0,1,5.0
1,0.39534883720930236,3,-0.2918825299667802,0,6.0,0,3.0,2.0,0,4,0,2,-0.4961407916858834,1,0,0,0,0,1,0,1,0,5.0
0,0.4883720930232558,1,-0.7908081211089137,1,4.0,0,3.0,3.0,1,5,1,2,-0.6251972612036079,1,0,0,0,1,0,0,1,0,4.0
0,0.5348837209302326,3,-0.7908081211089137,0,4.0,4,3.0,3.0,0,3,1,4,2.6238838720014765,0,1,0,0,1,0,0,1,0,5.0
0,0.2093023255813954,1,1.8285512323872872,0,4.0,0,3.0,3.0,0,3,0,2,-0.3897537174301321,0,1,0,0,1,0,0,1,0,4.0
0,0.3023255813953488,1,-0.6660767233233803,1,4.0,0,3.0,6.0,0,3,1,2,-0.5466497951643148,1,0,0,0,1,0,0,1,0,4.0
0,0.2790697674418605,1,-0.6660767233233803,1,5.0,1,3.0,3.0,0,1,0,1,1.409679245075089,0,1,0,0,0,1,0,1,0,7.0
1,0.2790697674418605,1,2.078014027958354,0,5.0,0,4.0,7.0,0,3,1,2,-0.457364194527245,0,1,0,1,0,0,0,1,0,7.0
1,0.04651162790697677,2,-0.7908081211089137,1,5.0,0,3.0,3.0,0,3,0,2,-0.4537848163279861,0,1,0,1,0,0,0,0,1,4.0
0,0.3023255813953488,3,1.703819834601754,0,4.0,1,5.0,2.0,0,1,1,1,0.7091153897423569,1,0,0,0,1,0,0,1,0,6.0
0,0.9302325581395349,3,2.5769396191004876,1,5.0,3,3.0,5.0,0,3,1,3,1.843778278907435,0,1,0,0,0,1,0,1,0,4.0
0,0.7674418604651162,1,2.5769396191004876,1,5.0,3,3.0,3.0,0,5,1,3,2.4260237993202196,0,1,0,0,1,0,0,1,0,5.0
0,1.0,3,2.452208221314954,0,5.0,1,5.0,6.0,0,1,1,1,1.0777913442660259,1,0,0,0,0,1,0,1,0,5.0
0,0.6976744186046512,1,-0.7908081211089137,0,4.0,2,3.0,7.0,0,1,0,0,0.04454417074661706,0,1,0,0,0,1,0,1,0,5.0
0,0.6744186046511628,1,-0.7908081211089137,1,4.0,3,3.0,3.0,0,5,1,3,2.5880900900088872,0,1,0,0,1,0,0,1,0,4.0
0,0.41860465116279066,1,1.703819834601754,1,6.0,0,3.0,2.0,0,4,1,2,-0.1224934785521326,0,1,0,0,1,0,0,0,1,5.0
0,0.8604651162790699,1,-1.1650023144655137,0,4.0,2,3.0,2.0,0,1,0,0,-0.21197793353360564,0,1,0,0,1,0,0,0,1,4.0
0,0.39534883720930236,1,-0.7908081211089137,1,5.0,0,3.0,5.0,0,5,1,2,-0.41321853006971837,0,1,0,0,1,0,0,1,0,7.0
0,0.6744186046511628,3,0.20704306117535332,0,5.0,1,3.0,4.0,1,1,0,1,0.840160402704114,0,1,0,0,0,1,0,1,0,5.0
0,0.32558139534883723,1,0.08231166338981993,1,4.0,1,4.0,3.0,0,3,0,1,1.1537537038280763,0,1,0,0,1,0,0,1,0,4.0
1,0.37209302325581395,1,0.8307000501030202,1,4.0,1,3.0,2.0,1,5,1,1,1.7427602719505721,0,1,0,0,0,1,0,1,0,4.0
0,0.3023255813953488,3,-0.16715113218124683,1,4.0,0,4.0,2.0,0,1,0,2,-0.37046484602301455,0,1,0,0,0,1,0,0,1,4.0
0,0.41860465116279066,1,0.9554314478885536,1,4.0,1,3.0,6.0,1,1,0,1,0.5540090011078036,0,1,0,0,1,0,0,1,0,5.0
1,0.32558139534883723,1,1.454357039030687,1,4.0,1,3.0,5.0,0,3,1,1,0.9898977240397789,1,0,0,0,1,0,0,1,0,5.0
0,0.5813953488372093,1,-0.41661392775231354,1,4.0,0,3.0,6.0,0,3,0,2,-0.5474452125419279,1,0,0,0,1,0,0,1,0,6.0
0,0.4418604651162791,3,0.20704306117535332,1,4.0,1,3.0,3.0,0,1,1,1,1.0209190017666896,1,0,0,0,0,1,0,0,1,5.0
1,0.11627906976744184,1,-0.541345325537847,1,5.0,0,3.0,7.0,0,5,0,2,-0.18930853827163246,1,0,0,1,0,0,0,0,1,5.0
0,0.7209302325581396,3,-0.7908081211089137,0,4.0,2,3.0,4.0,0,5,1,0,-0.15808840620031855,0,1,0,0,0,1,0,1,0,4.0
0,0.8837209302325583,3,1.2048942434596204,0,4.0,3,4.0,5.0,0,1,1,3,2.3840655326511286,0,1,0,0,1,0,0,0,1,3.0
0,0.5581395348837209,3,0.20704306117535332,1,4.0,2,3.0,2.0,0,1,0,0,0.27521521025441426,1,0,0,0,1,0,0,0,1,5.0
0,0.41860465116279066,3,-1.0402709166799804,1,4.0,2,3.0,2.0,0,3,0,0,-0.025651412827738453,0,1,0,0,0,1,0,1,0,5.0
0,0.5348837209302326,1,-0.2918825299667802,0,4.0,3,3.0,2.0,0,5,1,3,1.668587601488151,0,1,0,0,1,0,0,0,1,5.0
0,0.5116279069767442,1,-0.04241973439571344,0,4.0,0,3.0,3.0,0,1,1,2,-0.2169492921436875,1,0,0,0,1,0,0,1,0,5.0
0,0.5813953488372093,1,1.9532826301728206,1,4.0,1,5.0,3.0,1,1,1,1,0.5090679192726638,0,1,0,0,0,1,0,1,0,4.0
0,0.6511627906976744,3,-0.7908081211089137,1,4.0,2,4.0,2.0,0,5,1,0,-0.008152230520250393,0,1,0,0,1,0,0,1,0,7.0
0,0.2790697674418605,1,1.3296256412451537,1,4.0,2,3.0,6.0,0,5,1,0,-0.11613013953122786,0,1,0,1,0,0,0,1,0,4.0
0,0.37209302325581395,1,-1.0402709166799804,0,2.0,3,3.0,6.0,0,1,1,3,2.254611354444598,0,1,0,0,0,1,0,1,0,4.0
1,0.023255813953488413,3,-0.41661392775231354,1,4.0,0,4.0,3.0,1,4,1,2,-0.5901988965886317,1,0,0,0,0,1,0,0,1,5.0
0,0.5348837209302326,3,2.452208221314954,1,6.0,1,5.0,5.0,0,5,0,1,1.2102283376386058,1,0,0,0,1,0,0,1,0,5.0
0,0.5581395348837209,1,-0.7908081211089137,0,5.0,2,3.0,4.0,1,1,0,0,0.39074958435271606,1,0,0,0,1,0,0,0,1,5.0
0,0.2093023255813954,3,2.5769396191004876,1,4.0,2,3.0,7.0,0,5,0,0,-0.10738054837748383,0,1,0,0,0,1,0,1,0,4.0
0,0.41860465116279066,3,-1.0402709166799804,0,4.0,2,3.0,3.0,0,4,1,0,0.002585904077526371,0,1,0,0,0,1,0,0,1,5.0
0,0.39534883720930236,3,1.5790884368162204,1,2.0,2,3.0,3.0,0,3,0,0,0.09763828070229107,0,1,0,0,1,0,0,0,1,5.0
1,0.2093023255813954,1,1.9532826301728206,1,6.0,0,3.0,3.0,1,3,0,2,-0.4983281894743194,0,1,0,1,0,0,0,0,1,6.0
0,0.4651162790697675,1,-1.0402709166799804,0,4.0,1,3.0,6.0,0,5,1,1,0.525970538546942,0,1,0,1,0,0,0,0,1,4.0
0,0.6744186046511628,1,1.2048942434596204,0,4.0,1,3.0,7.0,0,3,0,1,1.1296923281552802,1,0,0,0,0,1,0,1,0,5.0
0,0.5581395348837209,3,-0.7908081211089137,0,4.0,3,5.0,2.0,0,5,1,3,2.336340489994343,0,1,0,0,1,0,0,1,0,4.0
0,0.4651162790697675,3,0.08231166338981993,1,4.0,1,4.0,3.0,0,1,1,1,0.7930319230805382,1,0,0,0,0,1,0,1,0,7.0
0,0.813953488372093,1,-0.2918825299667802,1,4.0,2,5.0,5.0,1,4,1,0,0.14536332335907667,0,1,0,1,0,0,0,1,0,6.0
1,0.34883720930232565,3,0.3317744589608867,1,2.0,2,3.0,2.0,0,3,1,0,-0.02763995627177119,1,0,0,0,1,0,0,1,0,4.0
0,0.16279069767441867,3,1.9532826301728206,1,4.0,0,3.0,2.0,0,4,1,2,-0.486396928810123,1,0,0,0,0,1,0,1,0,5.0
0,0.4883720930232558,1,0.20704306117535332,0,4.0,2,3.0,5.0,0,3,0,0,0.9898977240397789,0,1,0,0,0,1,0,1,0,6.0
0,0.4651162790697675,1,-1.0402709166799804,0,4.0,2,4.0,8.0,0,1,1,0,0.3183666029899246,0,1,0,0,1,0,0,1,0,7.0
0,0.744186046511628,1,1.2048942434596204,1,5.0,4,3.0,3.0,1,3,1,4,2.914410069174659,0,1,0,0,1,0,0,1,0,4.0
0,0.16279069767441867,1,1.8285512323872872,1,2.0,0,3.0,3.0,1,4,0,2,-0.4217692668790591,0,1,0,0,0,1,0,1,0,4.0
0,0.2093023255813954,3,2.452208221314954,1,4.0,2,4.0,3.0,0,3,0,0,0.2835670927193517,0,1,0,0,0,1,0,1,0,5.0
0,0.16279069767441867,1,1.0801628456740868,1,5.0,0,4.0,3.0,0,3,1,2,-0.5406841648322166,0,1,0,0,1,0,0,1,0,6.0
0,0.7674418604651162,2,-0.6660767233233803,1,4.0,4,4.0,3.0,0,1,1,4,2.655501712761597,1,0,0,0,0,1,0,1,0,7.0
0,0.18604651162790697,3,0.5812372545319534,1,4.0,0,3.0,3.0,0,3,1,2,-0.546848649508718,0,1,0,0,0,1,0,1,0,5.0
1,0.16279069767441867,1,-0.16715113218124683,0,4.0,0,3.0,3.0,1,4,0,2,-0.3897537174301321,1,0,0,0,1,0,0,1,0,4.0
1,0.3023255813953488,3,0.4565058567464201,1,5.0,0,5.0,3.0,0,5,1,2,-0.5593764732061243,1,0,0,0,1,0,0,1,0,7.0
0,0.39534883720930236,1,-1.0402709166799804,1,5.0,0,3.0,3.0,1,1,1,2,-0.24339691994932286,0,1,0,0,1,0,0,1,0,5.0
1,0.32558139534883723,3,0.5812372545319534,1,4.0,2,5.0,4.0,0,1,0,0,-0.12189691551892279,0,1,0,0,0,1,0,1,0,5.0
0,0.41860465116279066,1,2.078014027958354,1,5.0,2,3.0,6.0,0,1,1,0,-0.23166451362952972,0,1,0,0,1,0,0,0,1,4.0
0,0.32558139534883723,3,-0.2918825299667802,1,2.0,2,3.0,6.0,0,5,1,0,0.1220973650638937,0,1,0,0,0,1,0,1,0,6.0
0,0.2325581395348838,1,-0.2918825299667802,0,5.0,0,3.0,2.0,0,1,0,2,-0.5287529041680202,0,1,0,0,0,1,0,1,0,6.0
0,0.4651162790697675,3,-0.7908081211089137,1,4.0,2,3.0,6.0,1,3,0,0,0.9457520595822522,0,1,0,0,0,1,0,1,0,7.0
0,0.06976744186046513,1,-1.0402709166799804,0,5.0,0,4.0,3.0,0,4,0,2,-0.39969643465029575,0,1,0,0,1,0,0,0,1,5.0
0,0.5813953488372093,1,-0.7908081211089137,0,4.0,2,3.0,3.0,0,1,0,0,-0.15053194111299417,0,1,0,0,1,0,0,1,0,4.0
0,0.4883720930232558,1,-1.0402709166799804,0,4.0,0,5.0,5.0,0,1,0,2,-0.4428478273858061,0,1,0,0,1,0,0,0,1,5.0
0,0.6046511627906977,1,0.08231166338981993,1,4.0,2,3.0,5.0,1,3,1,0,0.16564646648821058,1,0,0,0,0,1,0,1,0,7.0
0,0.7209302325581396,1,-1.0402709166799804,0,5.0,3,5.0,2.0,0,4,0,3,2.099107257121238,0,1,0,0,1,0,0,1,0,4.0
0,0.39534883720930236,3,0.7059686523174868,0,4.0,0,3.0,3.0,1,5,1,2,-0.450802001161937,0,1,0,1,0,0,0,1,0,4.0
1,0.2325581395348838,3,-0.7908081211089137,1,4.0,0,5.0,2.0,0,5,1,2,-0.3589312940476247,0,1,0,0,0,1,0,1,0,5.0
0,0.09302325581395354,3,1.703819834601754,1,4.0,0,3.0,3.0,0,1,0,2,-0.2781964302198957,0,1,0,1,0,0,0,0,1,4.0
0,0.6279069767441862,1,-0.6660767233233803,1,4.0,4,3.0,3.0,1,1,0,4,2.916597466963095,0,1,0,0,1,0,0,1,0,5.0
0,0.11627906976744184,1,-0.2918825299667802,1,4.0,0,3.0,2.0,0,1,1,2,-0.412224258347702,0,1,0,0,0,1,0,1,0,6.0
0,0.37209302325581395,3,-0.04241973439571344,1,4.0,2,3.0,2.0,0,1,0,0,0.4490139072628752,0,1,0,0,0,1,0,1,0,4.0
0,0.34883720930232565,1,0.08231166338981993,0,4.0,2,3.0,3.0,1,5,1,0,0.29350980993951536,0,1,0,0,1,0,0,1,0,7.0
0,0.8372093023255814,3,-1.0402709166799804,0,4.0,2,5.0,2.0,0,1,1,0,0.7029509050658553,0,1,0,0,0,1,0,0,1,5.0
0,0.39534883720930236,1,-1.0402709166799804,1,4.0,0,3.0,3.0,0,3,1,2,-0.4285303145887704,0,1,0,0,1,0,0,1,0,5.0
1,0.6511627906976744,3,2.2027454257438874,0,4.0,2,5.0,4.0,0,1,0,0,-0.1113576352655493,1,0,0,0,1,0,0,1,0,7.0
0,0.2093023255813954,1,-0.2918825299667802,0,4.0,0,3.0,3.0,1,1,0,2,-0.43489365360967513,0,1,0,0,1,0,0,1,0,6.0
0,0.4651162790697675,1,-0.6660767233233803,1,4.0,1,3.0,3.0,0,1,1,1,0.9123445297225022,0,1,0,0,1,0,0,1,0,4.0
